imagen,link,nombre,precio
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/_/t/_trg-142pel_oc_anos_de_papel__papelillos_a_la_mar.jpg,https://zacatrus.es/oceanos-de-papel-papelillos-a-la-mar.html,"
                                Océanos de Papel: Papelillos a la mar                            ","4,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/a/castle-combo.jpg,https://zacatrus.es/castle-combo.html,"
                                Castle Combo                            ","18,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/n/a/nacidosbrumametalicas.jpg,https://zacatrus.es/nacidos-de-la-bruma-fichas-metalicas.html,"
                                Nacidos de la Bruma - Fichas Metálicas                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/t/strange-world.jpg,https://zacatrus.es/strange-world.html,"
                                Strange World                            ","14,35 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/_/n/_ndice_6_2.jpeg,https://zacatrus.es/the-mind.html,"
                                The Mind                            ","13,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-despistas_resultado.jpg,https://zacatrus.es/despistas.html,"
                                Despistas                            ","13,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-bitoku-resutoran_resultado.jpg,https://zacatrus.es/bitoku-resutoran.html,"
                                Bitoku: Resutoran                            ","13,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/_/t/_trg-125pul_pulitzer_resultado.jpg,https://zacatrus.es/pulitzer.html,"
                                Pulitzer                            ","53,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/a/catbetweenus.jpg,https://zacatrus.es/cat-between-us.html,"
                                Cat Between Us                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/i/piratasmaracaibocomandantes.jpg,https://zacatrus.es/piratas-de-maracaibo-comandantes.html,"
                                Piratas de Maracaibo: Comandantes                            ","31,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/_/t/_trg-143flo_pixies__flower_power.jpg,https://zacatrus.es/pixies-flower-power.html,"
                                Pixies: Flower Power                            ","4,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/h/e/hercules-juego.jpg,https://zacatrus.es/hercules.html,"
                                Hércules                            ","11,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/d/r/draftosaurus-marina.png,https://zacatrus.es/draftosaurus-marina.html,"
                                Draftosaurus: Marina                            ","10,36 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/justone_resultado.jpg,https://zacatrus.es/just-one.html,"
                                Just One                            ","21,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/r/criaturasdeserieb_caja.png,https://zacatrus.es/criaturas-de-serie-b.html,"
                                Criaturas de serie B                            ","20,65 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/a/pajarracos_party.jpeg,https://zacatrus.es/pajarracos-party.html,"
                                Pajarracos Party                            ","9,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/r/ark_nova.jpg,https://zacatrus.es/ark-nova.html,"
                                Ark Nova                            ","58,50 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/h/i/hive-pocket.png,https://zacatrus.es/hive-pocket.html,"
                                Hive Pocket                            ","22,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/i/n/incomodos_invitados_1.jpg,https://zacatrus.es/incomodos-invitados.html,"
                                Incómodos Invitados                            ","37,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/a/fantasma-blitz_2.jpg,https://zacatrus.es/fantasma-blitz.html,"
                                Fantasma Blitz                            ","13,25 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/l/el-misterio-de-la-abadia.jpg,https://zacatrus.es/el-misterio-de-la-abadia.html,"
                                El Misterio de la Abadía                            ","36,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_cubirds-600x600_1.jpg,https://zacatrus.es/cubirds.html,"
                                CuBirds                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/w/i/wingspan.png,https://zacatrus.es/wingspan.html,"
                                Wingspan                            ","49,50 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/o/covenant.jpg,https://zacatrus.es/covenant.html,"
                                Covenant                            ","54,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/o/coffeerushtartas_resultado.jpg,https://zacatrus.es/coffee-rush-tartas-deliciosas.html,"
                                Coffee Rush: Tartas Deliciosas                            ","22,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/z/e/zenithsecretagents.jpg,https://zacatrus.es/zenith-secret-agents.html,"
                                Zenith: Secret Agents                            ","5,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/h/thelastlighthouse_resultado.jpg,https://zacatrus.es/the-last-lighthouse.html,"
                                The Last Lighthouse                            ","17,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-una-aventura-salvaje.jpg,https://zacatrus.es/una-aventura-salvaje.html,"
                                Una Aventura Salvaje                            ","27,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-valle-secreto.jpg,https://zacatrus.es/el-valle-secreto.html,"
                                El Valle Secreto                            ","7,48 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/x/exitacademiaartesmagicas.jpg,https://zacatrus.es/exit-25-la-academia-de-las-artes-magicas.html,"
                                Exit 25: La Academia de las Artes Mágicas                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/a/panots-juego-mesa.png,https://zacatrus.es/panots.html,"
                                Panots                            ","13,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/r/prado_resultado.jpg,https://zacatrus.es/prado.html,"
                                Prado                            ","21,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/a/mazomorra-one-deck-dungeon-bosque-sombrio-castellano.jpg,https://zacatrus.es/mazomorra-one-deck-dungeon-bosque-sombrio.html,"
                                Mazomorra: One Deck Dungeon - Bosque Sombrío                            ","19,75 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/z/a/zampa_la_granja_1_1.jpg,https://zacatrus.es/zampa-la-granja-multi-lengua.html,"
                                Zampa la granja                            ","12,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/_/a/_arre_unicornio_.jpeg,https://zacatrus.es/arre-unicornio.html,"
                                ¡Arre unicornio!                            ","14,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-agricola.jpg,https://zacatrus.es/agricola.html,"
                                Agricola                            ","55,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/d/o/dontgetgoted_caja.png,https://zacatrus.es/don-t-get-got.html,"
                                Don't Get Got                            ","18,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-help-arrives.jpg,https://zacatrus.es/help-arrives.html,"
                                Help Arrives!                            ","36,72 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-ten.jpg,https://zacatrus.es/ten.html,"
                                TEN                            ","12,42 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/b/o/boomie-busters_resultado.jpg,https://zacatrus.es/boomie-busters.html,"
                                Boomie Busters                            ","11,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-harmonies_resultado.jpg,https://zacatrus.es/harmonies.html,"
                                Harmonies                            ","34,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-vamos-pegarnos-espadas-mentira_resultado.jpg,https://zacatrus.es/vamos-a-pegarnos-con-espadas-de-mentira.html,"
                                Vamos a Pegarnos con Espadas de Mentira                            ","22,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/k/o/koinobori_1.jpg,https://zacatrus.es/koinobori.html,"
                                Koinobori                            ","9,42 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-chao-pescao.jpg,https://zacatrus.es/chao-pescao.html,"
                                Chao Pescao                            ","21,55 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-dice-throne1.jpg,https://zacatrus.es/dice-throne-barbaro-vs-elfa-lunar.html,"
                                Dice Throne: Bárbaro vs. Elfa Lunar                            ","26,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-skull-king.jpg,https://zacatrus.es/skull-king-2023.html,"
                                Skull King                            ","18,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-quick-stop_resultado.jpg,https://zacatrus.es/quick-stop.html,"
                                Quick Stop                            ","19,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_kingdom-legacy-fundamentos.jpg,https://zacatrus.es/kingdom-legacy-fundamentos.html,"
                                Kingdom Legacy: Fundamentos                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/a/catan-juego-cartas.jpg,https://zacatrus.es/catan-juego-de-cartas.html,"
                                Catan juego de cartas                            ","9,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/a/jaipur_caja.png,https://zacatrus.es/jaipur-2019.html,"
                                Jaipur                            ","19,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/r/e/red7.png,https://zacatrus.es/red7.html,"
                                Red7                            ","12,55 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/5/5/550x550.jpg,https://zacatrus.es/el-rey-de-los-dados.html,"
                                El Rey de los Dados                            ","17,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/w/e/welcome_hacia_el_perfecto_hogar_2.jpg,https://zacatrus.es/welcome-hacia-el-perfecto-hogar.html,"
                                Welcome Hacia el Perfecto Hogar                            ","22,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/l/el-laberinto-magico.jpg,https://zacatrus.es/el-laberinto-magico.html,"
                                El Laberinto Mágico                            ","31,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/v/aventureros-europa-caja.jpg,https://zacatrus.es/aventureros-al-tren-europa.html,"
                                ¡Aventureros al tren! Europa                            ","43,19 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/i/fivetribes_caja_1.jpg,https://zacatrus.es/five-tribus-los-genios-de-naqala.html,"
                                Five Tribes. Los genios de Naqala                            ","49,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/n/antarctica.jpeg,https://zacatrus.es/antarctica.html,"
                                Antarctica                            ","6,36 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-bizarre-bid.jpg,https://zacatrus.es/bizarre-bid.html,"
                                Bizarre Bid                            ","9,27 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-cascadia.jpg,https://zacatrus.es/cascadia.html,"
                                Cascadia                            ","35,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-smart10.png,https://zacatrus.es/smart-10.html,"
                                Smart 10                            ","22,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-karak.jpg,https://zacatrus.es/karak.html,"
                                Karak                            ","31,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/o/popcorn_1.jpg,https://zacatrus.es/popcorn-dice.html,"
                                Popcorn Dice                            ","17,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-las-torres-errantes.jpg,https://zacatrus.es/las-torres-errantes.html,"
                                Las Torres Errantes                            ","35,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-ft_cat-in-the-box.jpg,https://zacatrus.es/cat-in-the-box.html,"
                                Cat in the Box                            ","25,19 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-ajedrez_mockup_resultado.jpg,https://zacatrus.es/ajedrez-con-merybliya.html,"
                                Ajedrez con Merybliya                            ","24,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-cubimag-mini.jpg,https://zacatrus.es/cubimag-mini.html,"
                                Cubimag Mini                            ","12,14 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-unlock-recetas-secretas-de-antano_resultado.jpg,https://zacatrus.es/unlock-miniaventuras-recetas-secretas-de-antano.html,"
                                Unlock! Miniaventuras: Recetas Secretas de Antaño                            ","6,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/o/molecule_resultado.jpg,https://zacatrus.es/molecule.html,"
                                Molecule                            ","9,68 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/l/o/loracana-jafar-booster.jpg,https://zacatrus.es/lorcana-reign-of-jafar-booster.html,"
                                Lorcana - Reign of Jafar: Booster                            ","5,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_todos-a-bordo.jpg,https://zacatrus.es/todos-a-bordo.html,"
                                ¡Todos a Bordo!                            ","40,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/o/towerup_resultado.jpg,https://zacatrus.es/tower-up.html,"
                                Tower Up                            ","35,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-earthborne-rangers.jpg,https://zacatrus.es/earthborne-rangers.html,"
                                Earthborne Rangers                            ","85,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft-earthborne-rangers-vivencias.jpg,https://zacatrus.es/earthborne-rangers-vivencias-del-camino.html,"
                                Earthborne Rangers: Vivencias del Camino                            ","18,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/r/arcs.jpg,https://zacatrus.es/arcs.html,"
                                Arcs                            ","54,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/a/mathattachs-caja-web.jpg,https://zacatrus.es/math-attacks.html,"
                                Math Attacks!                            ","15,25 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/x/experimento626_resultado.jpg,https://zacatrus.es/disney-stitch-experimento-626.html,"
                                Disney Stitch Experimento 626                            ","13,49 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/l/a/la-galaxia-de-los-numeros.jpg,https://zacatrus.es/la-galaxia-de-los-numeros.html,"
                                La Galaxia de los Números                            ","20,65 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/d/i/distopia_top.jpg,https://zacatrus.es/distop-ia.html,"
                                Distop-IA                            ","16,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/f/t/ft_kingdom-legacy-ambiciones.jpg,https://zacatrus.es/kingdom-legacy-ambiciones.html,"
                                Kingdom Legacy: Ambiciones                            ","7,20 €"
,#,,
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/e/seti.jpg,https://zacatrus.es/seti.html,"
                                SETI                            ","62,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/e/terapeuta_pacotilla_resultado.jpg,https://zacatrus.es/terapeuta-de-pacotilla.html,"
                                Terapeuta de Pacotilla                            ","17,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/l/elria_resultado.jpg,https://zacatrus.es/mundo-abierto-elria.html,"
                                Mundo Abierto: Elria                            ","17,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/s/c/scandaloh_.png,https://zacatrus.es/scandaloh.html,"
                                ScandalOh!                            ","17,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-valkirias_resultado.jpg,https://zacatrus.es/valkirias.html,"
                                Valkirias                            ","24,85 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-gestrudis.jpg,https://zacatrus.es/gestrudis.html,"
                                Gestrudis                            ","14,35 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-cuidado-beetlejuice_resultado.jpg,https://zacatrus.es/cuidado-con-beetlejuice.html,"
                                Cuidado con Beetlejuice                            ","17,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-ocaso-republica-sobre_resultado.jpg,https://zacatrus.es/star-wars-unlimited-sobre-el-ocaso-de-la-republica.html,"
                                Star Wars Unlimited: Sobre El Ocaso de la República                            ","3,01 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/l/plata-box.jpg,https://zacatrus.es/plata.html,"
                                Plata                            ","13,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/a/tacogatocabraquesopizza_caja.png,https://zacatrus.es/taco-gato-cabra-queso-pizza.html,"
                                Taco Gato Cabra Queso Pizza                            ","12,59 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/_/z/_zac048_gang_rush_breakout.jpeg,https://zacatrus.es/gang-rush-breakout.html,"
                                Gang Rush Breakout                            ","14,22 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/m/i/misi_n-rescate.jpeg,https://zacatrus.es/mision-rescate.html,"
                                Misión Rescate                            ","12,55 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/z/u/zumos_-_on_the_rocks_edition.jpeg,https://zacatrus.es/zumos-on-the-rocks-edition.html,"
                                Zumos - On the Rocks Edition                            ","8,96 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/d/r/draftosaurusexp_3.jpg,https://zacatrus.es/draftosaurus-aerial-show.html,"
                                Draftosaurus: Aerial Show                            ","10,36 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/l/e/leyenda_andor_portada.jpg,https://zacatrus.es/leyendas-de-andor.html,"
                                Leyendas de Andor                            ","37,79 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/r/cryptd.jpg,https://zacatrus.es/cryptid.html,"
                                Cryptid                            ","31,45 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/a/tak.jpg,https://zacatrus.es/tak.html,"
                                Tak                            ","36,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/x/exploding_1.jpg,https://zacatrus.es/exploding-kittens.html,"
                                Exploding Kittens                            ","19,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/t/e/telondeacero_1.jpg,https://zacatrus.es/telon-de-acero.html,"
                                Telón de Acero                            ","12,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/l/el-castillo-del-terror-juego-de-cartas.jpg,https://zacatrus.es/el-castillo-del-terror.html,"
                                El Castillo del Terror                            ","15,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/z/azul_3.jpg,https://zacatrus.es/azul.html,"
                                Azul                            ","44,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/v/aventureros-al-tren_1.png,https://zacatrus.es/aventureros-al-tren.html,"
                                ¡Aventureros al tren!                            ","47,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-dixit.jpg,https://zacatrus.es/dixit.html,"
                                Dixit                            ","32,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/a/1/a1.jpeg,https://zacatrus.es/bang.html,"
                                Bang!                            ","21,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-bhonanza.jpg,https://zacatrus.es/bohnanza.html,"
                                Bohnanza                            ","12,56 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/e/d/edgmu1m_1.jpg,https://zacatrus.es/munchkin.html,"
                                Munchkin                            ","25,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/z/o/zombiekidz1.png,https://zacatrus.es/zombie-kidz-evolution.html,"
                                Zombie Kidz Evolution                            ","23,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/h/o/hombreslobo-caja.jpg,https://zacatrus.es/los-hombres-lobo-de-castronegro.html,"
                                Los Hombres Lobo de Castronegro                            ","9,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/c/o/codex-naturalis-1.jpg,https://zacatrus.es/codex-naturalis.html,"
                                Codex Naturalis                            ","13,50 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/p/a/paradice.jpeg,https://zacatrus.es/paradice.html,"
                                Paradice                            ","29,95 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-happy-little-dinosaurs.jpg,https://zacatrus.es/happy-little-dinosaurs.html,"
                                Happy Little Dinosaurs                            ","19,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/jueog-ft-oscuridad-asfixiante-anochecer.jpg,https://zacatrus.es/la-oscuridad-asfixiante-anochecer.html,"
                                La Oscuridad Asfixiante - Anochecer                            ","18,00 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-unlock-mini-asesinato_resultado.jpg,https://zacatrus.es/unlock-miniaventuras-asesinato-en-birmingham.html,"
                                Unlock! Miniaventuras: Asesinato en Birmingham                            ","6,99 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-hidden-games-1_resultado.jpg,https://zacatrus.es/hidden-games-1-el-crimen-de-quintana-de-la-matanza.html,"
                                Hidden Games #1: El Crimen de Quintana de la Matanza                            ","22,42 €"
https://media.zacatrus.com/catalog/product/cache/ede91dc607ff58d6ff51aded48a7a72e/j/u/juego-la-tripulacion-2.jpg,https://zacatrus.es/la-tripulacion-2-mision-mar-profundo.html,"
                                La Tripulación 2: Misión Mar Profundo                            ","13,50 €"
